Mn,Fe,Cu,Zn,As,Pb,RI
0.437263862694406,2.2128652034480885,0.7372763183621585,1.2956243897401225,0.37866458181775403,0.22162353136515336,5.283317887427683
0.4670498072731636,3.132361522222296,1.2028080409957609,2.528957260351531,5.220272152168241,0.0067102136776225965,12.558158996688617
0.5500900928033162,2.464611636955937,0.16913723506981437,1.1903902087329405,0.6395163061061043,0.014074975255460842,5.027820454923574
0.7217175626512529,2.697266550324494,0.18533564670872454,0.882312955531921,0.5780880566015137,0.11851181020804608,5.183232582025953
0.688886934368052,2.5867884891965875,1.8491032762954873,0.6695897760143977,0.4723592344644357,0.029050071507533665,6.2957777818464935
0.8414320212639335,2.806919914133615,1.2077011365608004,2.334799564816244,0.4341557844192744,0.02525275556521443,7.650261176759081
0.40358922409493286,2.6099228237005505,0.457949832617001,0.9195804104144897,0.3130036715787875,1.8550238515412618,6.559069813947023
0.647633303593033,2.500658342137115,0.3728036070503605,1.8476747537510891,0.28465366089726685,0.08900162439948668,5.742425291828352
0.6449392229773888,2.6820750275298786,0.07711085659692767,1.7110410013700017,5.532024908225131,0.22167922351039818,10.868870240209725
0.4881658710612353,2.4043142661614603,0.15936351772411209,1.4372311405232763,0.3988668974297302,0.0021219662207580215,4.890063659120572
0.4641974335844437,2.637970948327206,1.0219764343426474,1.1607523775481803,0.48517612556432393,0.0007631067652324851,5.770836426132034
0.4049818369822608,2.9217969102942307,0.42390790640868703,0.6763984487381882,0.8113346333551794,0.06722682574553454,5.305646561524081
0.4027886810998899,2.405544375422221,0.14484184619912888,2.850662763827154,0.4873726769279709,0.06011236653945613,6.351322710015821
0.7489205069402352,2.3396777963086475,1.9009321348084667,1.008287530515475,0.599728447564142,0.08177382180934391,6.67932023794631
0.7175348873797398,2.372739862170059,0.28594721016194724,1.969056840934145,0.47736479938905185,0.08228721293923294,5.904930812974176
0.820926652326254,2.5895300702980593,0.024964149081827328,0.9783641117163796,3.1381583905857338,0.07386785271317646,7.62581122672143
0.2548685514588218,2.7256560119046123,1.3447440288253052,0.6951425811822931,4.082412502368196,0.045667495745140126,9.148491171484368
0.6197139272470606,2.521351539747578,3.084681469025419,1.604519231971017,0.915410789331605,0.27862872344585204,9.024305680768531
0.6094775000617457,2.7021639318897765,0.055881954173327635,0.5866103453408605,5.914168348231186,0.038534171631182154,9.906836251328079
0.5707785245987048,2.7548515019021322,0.712475089692,0.7477344085001218,16.434600664773576,0.01343246259679871,21.233872652063337
0.39525025649498385,2.6587843892261547,0.2762798162817597,0.8080978894281478,0.020642498135560416,0.2029709755156444,4.3620258250822515
0.5230285489387271,2.435142780238424,0.06672598145959874,2.4432837110013517,0.33726550578225856,0.15157039141207942,5.957016918832439
0.7011557987105614,2.582816626037677,0.12321025238690844,1.4454731246404613,1.3113825315991976,0.03984211817983855,6.203880451554644
0.6489201423464281,2.729292840410186,0.06920098355062722,0.9175491563763115,1.9830216213558778,0.1372924700297445,6.485277214069175
0.6088018761909854,2.992564234677845,0.7745427424114926,1.5162842430108754,0.43350895651514415,0.042392279893745374,6.368094332700087
0.6053784253515179,2.4366584058521172,0.24696899696693217,1.1728960204778192,0.23251535160151615,0.06737061195542872,4.761787812205331
0.4752534746619015,2.4887978674275146,0.07473047428209054,1.263051715789109,0.5490579970302994,0.01128332503287237,4.862174854223787
0.4380376230980109,2.5913036908484752,0.2899681928644353,1.2077456259820916,1.1170837128028581,0.49402534989735747,6.1381641954932284
0.5005849533378528,2.257356507562353,3.143336448729534,2.109515744729169,0.33705343242943486,0.14472545695864225,8.492572543746988
0.5852794071389404,2.64430771423539,0.24763778711767928,1.4145861806111526,0.22292507328660835,0.016835295480772908,5.131571457870543
0.7043733607708266,2.8478660840323373,0.17856701521639956,1.503331841858432,0.19209591229833545,0.009363643139483603,5.435597857315814
0.7551637161097143,2.188644525562459,0.15835733745825895,2.543593068957731,3.142830809128009,0.1258973219866024,8.914486779202775
0.7484039303524166,2.53191507633337,0.1329684587321083,1.3172959335180205,0.9549705943392424,0.008980659432588061,5.694534652707746
0.5700915902599055,2.6150021096376115,0.027402506196451834,2.30261546022517,10.400423247282337,0.05325573440108891,15.968790648002566
0.3655472075262914,2.4405560826971295,0.3595363256177953,2.080576161347575,0.4635345656189417,0.06384550611356563,5.773595848921299
0.7601948748226622,2.69484673330241,0.9124028460706145,0.9280178671515494,0.08541124059859095,0.06358055999287475,5.444454121938701
0.7224617458033635,2.384116047729121,5.301661955900415,1.9149391541111966,0.3653152842818406,0.0680827833509686,10.756576971176907
0.7338084598777701,2.476487681371805,0.5123497592895632,1.4755374632843863,14.818372100740099,0.41124320824642674,20.42779867281005
0.4112197897610053,3.5481037544699947,0.1031571996645452,1.0101161972812291,1.7643237421328166,0.21430843949139086,7.051229122800982
0.6377108039492145,3.119980365369911,1.8310563508974629,0.7329275915698675,0.06290221806994345,0.009475205529328538,6.394052535385729
0.7184583724895526,2.837630557949323,7.765945788608837,0.6561367663063778,10.381964138788797,0.0494176566208062,22.409553280763696
0.4780705591687751,2.9320790792152573,0.09244241995167904,1.2911804935636237,0.31996506901197325,0.2381061407376991,5.351843761649007
0.5623530228458118,2.6726750549539355,0.1353532023347984,1.4863695404340531,0.3884935671457954,1.1000720862598006,6.345316473974195
0.39411990292672633,2.7511063569012855,0.01368970033720853,1.4641444053098907,0.15322800576004864,0.022954725743371145,4.799243096978531
0.5816944204237237,2.282918092253964,0.10634779249950814,5.185923445211483,0.2980683541225345,0.08859167141624827,8.54354377592746
1.4846374767830897,2.724495830487141,2.175965421737545,2.1681169674948855,0.5746091421646996,0.002967894444578278,9.13079273311194
0.44449932658258,2.867238765071007,1.2486475688193317,2.03755333614927,1.0501505882127575,0.02231745093326594,7.670407035768213
0.5498032500684518,2.195822444824314,0.09264895779151833,0.8985848315191739,0.5193914115948357,0.02154317912583196,4.277794074924126
0.828698553764865,3.0530805221756494,3.674679925549752,1.306449798103518,0.4895839952714251,0.006761924325598921,9.359254719190808
0.45712974423219677,2.1507456595604153,1.6418425389920257,0.8254751281021546,1.325269335527179,0.13533341477588132,6.535795821189853
1.0372689967079949,2.8060476900980373,1.0469603127758977,0.5111821914709246,0.05249931291723238,0.06473031773049735,5.518688821700584
0.48666609893012747,2.437026380970629,0.02395711352345757,2.2553982635422893,0.6680195673066829,0.02202058802904798,5.893088012302234
0.6949163019983758,2.5862028126809986,0.1742169207278414,1.8937522035795002,0.15883674639097742,0.2507994701264165,5.75872445550411
0.7999958745704827,3.3665177132882733,0.25413409676512255,1.1223929046815315,0.03581111869590242,0.18368501048216967,5.7625367184834815
0.649640865976274,2.731238001856518,0.6951797624746276,1.4692568193269888,9.946672166384932,0.053164130307612044,15.545151746326953
0.4590184259381053,2.6600645727948495,5.000582956233417,2.4221155187945893,0.6186537806457296,0.07405120589042179,11.234486460297113
0.49462710595666254,2.237176140121374,0.12363908273357166,0.9579927556542708,0.452276304436013,0.08113662208472758,4.346848010986619
0.4177381208341344,2.753631890853191,0.09980469483228324,0.725410417895409,1.2863144417885732,0.023582886440716832,5.306482452644308
0.6966253903855213,2.7899950552798565,2.907491696594338,1.7767722819515614,6.226009969455448,0.021594351100357314,14.418488744767082
0.49751125093180915,2.6127810052522475,0.8496540624428736,0.5826378346442604,0.11040227679556681,0.02788478987222635,4.680871219938984
0.4376122730511991,2.1818123730134777,0.1365339900163689,2.419495407091364,0.03208558727266489,0.14472003167012995,5.3522596621152045
0.4232774694825371,2.463814618486218,0.2542274945291427,2.2724035086825083,0.07460149884872905,0.034022737148693104,5.522347327177829
0.6381460148640703,2.9417362443765125,0.07102145315340533,1.1029128094794085,0.45375634996532915,0.0230744314390731,5.230647303277799
0.9543023157965619,2.4948908464172215,0.12148279697615547,1.0448267932548776,4.270480330329262,0.48386681708049706,9.369849899854575
0.8327531736550863,2.7309437069008893,0.1921930356576567,0.6030095582893122,0.40799428509815017,0.031068919001751853,4.797962678602846
0.5611915113986129,2.6749627127520497,0.4863610490467796,0.8677058712441365,2.4379958775800668,0.29680272727125073,7.3250197492928955
0.5302977850647106,2.8851413297961837,4.50134753431364,1.071539955960681,0.22537799746349113,0.04628141402374714,9.259986016622454
0.42968094092324155,2.2954488070112493,0.03190751451553792,0.7921138363174454,0.26366935794624813,0.07560154215354983,3.888421998867272
0.8045632687259942,2.5918233666203645,0.16398660909226345,0.8059489044381901,2.10588436851876,0.1790181467877853,6.651224664183358
0.6029373149309147,3.049970862145851,0.3950605429747022,1.6461172244282904,0.38205845343006195,0.010521602669296984,6.086666000579118
0.47037569475082447,2.8493191318333886,0.05585776669463497,0.965618646320297,7.06379240814461,0.0945984486269163,11.499562096370672
0.5531220108071078,2.469914679150564,0.9510036143742727,0.9984307869751532,0.29240022835621166,0.0012405718063122405,5.266111891469622
0.43465520117845385,2.7496752652270775,0.055325434344024045,1.0303389352008268,1.777492064963761,0.0819148427007889,6.129401743614932
