,training_loss,validation_loss,training_accuracy,validation_accuracy
0,5756.41455078125,2071.9423828125,,
1,4132.74951171875,2656.354736328125,,
2,4217.05810546875,2969.111328125,,
3,4165.91162109375,2496.5947265625,,
4,3952.779541015625,2031.489013671875,,
5,3791.98046875,1892.8939208984375,,
6,3973.8623046875,1857.953857421875,,
7,3937.40234375,1813.2216796875,,
8,3885.977783203125,1773.9368896484375,,
9,3695.458984375,1794.84765625,,
10,3798.061767578125,1896.0732421875,,
11,3794.208984375,1914.8411865234375,,
12,3752.748291015625,1827.6754150390625,,
13,3666.018798828125,1701.1627197265625,,
14,3694.095458984375,1590.049560546875,,
15,3587.95458984375,1522.200927734375,,
16,3561.486328125,1488.716064453125,,
17,3505.992919921875,1460.733154296875,,
18,3668.23388671875,1456.9981689453125,,
19,3517.819580078125,1456.850341796875,,
20,3520.85302734375,1411.515625,,
21,3570.776611328125,1372.8975830078125,,
22,3395.55615234375,1332.923828125,,
23,3312.333251953125,1309.096923828125,,
24,3451.062255859375,1292.980712890625,,
25,3414.652099609375,1288.438720703125,,
26,3362.025146484375,1292.207275390625,,
27,3296.225830078125,1294.1396484375,,
28,3343.734619140625,1263.950927734375,,
29,3348.8212890625,1244.864013671875,,
30,3441.82958984375,1207.75537109375,,
31,3330.614501953125,1200.36865234375,,
32,3402.546630859375,1194.027099609375,,
33,3303.796875,1184.385009765625,,
34,3217.739013671875,1181.42529296875,,
35,3194.33837890625,1193.8701171875,,
36,3275.9833984375,1219.298095703125,,
37,3117.9150390625,1216.186279296875,,
38,3095.560546875,1202.294677734375,,
39,3302.387939453125,1182.453125,,
40,3089.062744140625,1188.465087890625,,
41,3265.0615234375,1179.1561279296875,,
42,3187.1865234375,1193.2301025390625,,
43,3123.291015625,1198.6600341796875,,
44,3169.805419921875,1225.5927734375,,
45,3078.12451171875,1215.867919921875,,
46,3010.0888671875,1209.1834716796875,,
47,3113.292724609375,1197.779541015625,,
48,3043.26806640625,1199.211181640625,,
49,3035.854736328125,1222.4986572265625,,
